Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2023,Speciality Cider,Savanna,Savanna Angry Lemon,🥉 Bronze,Active,South Africa,"<a href=""https://www.savanna.co.za/"">Website</a>","<a href=""https://www.facebook.com/SavannaCider/"">Facebook</a>","<a href=""https://www.instagram.com/savannacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=947674074671053030"">Google</a>",,
2023,Speciality Cider,Savanna,Savanna Non Alcoholic,🥉 Bronze,Active,South Africa,"<a href=""https://www.savanna.co.za/"">Website</a>","<a href=""https://www.facebook.com/SavannaCider/"">Facebook</a>","<a href=""https://www.instagram.com/savannacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=947674074671053030"">Google</a>",,
2023,Speciality Cider,Terre Cartusiae,Terre Cartusiae Sidro Dolce,🥉 Bronze,Active,Italy,"<a href=""https://terrecartusiae.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=61550312412145"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=11370456585342224345"">Google</a>",,
2023,Speciality Cider,Terre Cartusiae,Terre Cartusiae Sidro Medio,🥉 Bronze,Active,Italy,"<a href=""https://terrecartusiae.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=61550312412145"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=11370456585342224345"">Google</a>",,
2023,Tannin Led Cider,Sandford Orchards,The General,🏆 Trophy,Active,England,"<a href=""https://www.sandfordorchards.co.uk/"">Website</a>","<a href=""https://www.facebook.com/sandfordorchards"">Facebook</a>","<a href=""https://www.instagram.com/sandfordorchards/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2784404680033020235"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g635675-d14758900"">TripAdvisor</a>"
2023,Tannin Led Cider,Brothers Drinks,Showerings,🥇 Gold,Active,England,"<a href=""https://brotherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/BrothersCider"">Facebook</a>","<a href=""https://www.instagram.com/brotherscider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1454211960614674654"">Google</a>",,
2023,Tannin Led Cider,Loïc Raison,Loïc Raison Doux,🥇 Gold,Active,France,"<a href=""https://www.loicraison.fr/"">Website</a>","<a href=""https://www.facebook.com/CidreLoicRaison/"">Facebook</a>","<a href=""https://www.instagram.com/loicraison/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15768587504697904757"">Google</a>",,
2023,Tannin Led Cider,Écusson,Ecusson Doux,🥈 Silver,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,
2023,Tannin Led Cider,Loïc Raison,Loïc Raison Brut,🥈 Silver,Active,France,"<a href=""https://www.loicraison.fr/"">Website</a>","<a href=""https://www.facebook.com/CidreLoicRaison/"">Facebook</a>","<a href=""https://www.instagram.com/loicraison/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15768587504697904757"">Google</a>",,
2023,Tannin Led Cider,F.H. Prager,F.H. Prager Cider 11,🥈 Silver,Active,Czechia,"<a href=""https://fhprager.cz/"">Website</a>","<a href=""https://www.facebook.com/FHPrager"">Facebook</a>","<a href=""https://www.instagram.com/fhprager/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5646652119245236581"">Google</a>",,
2023,Tannin Led Cider,Kilmegan Cider,Kilmegan,🥈 Silver,Active,Northern Ireland,"<a href=""https://kilmegancider.com/"">Website</a>","<a href=""https://www.facebook.com/kilmegancider/"">Facebook</a>","<a href=""https://www.instagram.com/kilmegancider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3112578667047542739"">Google</a>",,
2023,Tannin Led Cider,Robinsons Cider,Premium Medium,🥈 Silver,Active,England,"<a href=""https://www.robinsonscider.com/"">Website</a>",,"<a href=""https://www.instagram.com/robinsonscider/"">Instagram</a>",,,
2023,Tannin Led Cider,Sandford Orchards,Sandford Reserve,🥈 Silver,Active,England,"<a href=""https://www.sandfordorchards.co.uk/"">Website</a>","<a href=""https://www.facebook.com/sandfordorchards"">Facebook</a>","<a href=""https://www.instagram.com/sandfordorchards/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2784404680033020235"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g635675-d14758900"">TripAdvisor</a>"
2023,Tannin Led Cider,Sheppy's Cider,200,🥈 Silver,Active,England,"<a href=""https://www.sheppyscider.com/"">Website</a>","<a href=""https://www.facebook.com/sheppyscider/"">Facebook</a>","<a href=""https://www.instagram.com/sheppyscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14572513592829460886"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g190730-d6870973"">TripAdvisor</a>"
2023,Tannin Led Cider,Aston Manor Cider,Crumpton Oaks Apple Cider,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2023,Tannin Led Cider,Aston Manor Cider,Friels First Press Vintage Cider,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2023,Tannin Led Cider,Aston Manor Cider,Kingstone Press Apple Cider,🥉 Bronze,Active,England,"<a href=""https://www.astonmanor.co.uk/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=8328306569280299730"">Google</a>",,
2023,Tannin Led Cider,Dunkertons Cider and Perry,Dabinett,🥉 Bronze,Active,England,"<a href=""https://www.dunkertonscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/dunkertonsorganiccider/"">Facebook</a>","<a href=""https://www.instagram.com/dunkertonscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4719921113153419800"">Google</a>",,
2023,Tannin Led Cider,Écusson,Ecusson Brut,🥉 Bronze,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,
2023,Tannin Led Cider,Muxaller Cider,Schnieker Kerl,🥉 Bronze,Active,Germany,"<a href=""https://www.muxallercider.de/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064945230179"">Facebook</a>","<a href=""https://www.instagram.com/muxaller_cider"">Instagram</a>",,,
2023,Tannin Led Cider,Sheppy's Cider,Vintage Reserve Cider,🥉 Bronze,Active,England,"<a href=""https://www.sheppyscider.com/"">Website</a>","<a href=""https://www.facebook.com/sheppyscider/"">Facebook</a>","<a href=""https://www.instagram.com/sheppyscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14572513592829460886"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g190730-d6870973"">TripAdvisor</a>"
2023,Tannin Led Cider,Thatchers Cider,Thatchers Katy and Redstreak,🥉 Bronze,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2023,Tannin Led Cider,Thatchers Cider,Thatchers Rascal,🥉 Bronze,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2023,Wood Aged Cider,Bignose & Beardy,Oaky Pokey,🥈 Silver,Active,England,"<a href=""https://bignoseandbeardy.com/"">Website</a>","<a href=""https://www.facebook.com/bignoseandbeardy/"">Facebook</a>","<a href=""https://www.instagram.com/bignosebeardy/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15761729958801782355"">Google</a>",,
2023,Wood Aged Cider,Walt Cider,Barrel Aged: Bourbon,🥈 Silver,Active,Netherlands,"<a href=""https://waltcider.nl/"">Website</a>","<a href=""https://www.facebook.com/waltcider/"">Facebook</a>","<a href=""https://www.instagram.com/waltcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=569689914999365231"">Google</a>",,
2023,Wood Aged Cider,Hitchcox Cider,Kingston Black,🥉 Bronze,Active,England,"<a href=""https://hitchcoxcider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HitchcoxCider/"">Facebook</a>","<a href=""https://www.instagram.com/hitchcox_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6038804049112704578"">Google</a>",,
2023,Wood Aged Cider,Mistérios da Quinta,aRRebITa - Sidra da Madeira IG,🥉 Bronze,Active,Portugal,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,
2023,Wood Aged Cider,Cider Mad Apple,Mad Apple Cider Barrique Unpastuerized,🥉 Bronze,Active,Czechia,"<a href=""https://www.mostarnalouny.cz/"">Website</a>","<a href=""https://www.facebook.com/madapplecider"">Facebook</a>","<a href=""https://www.instagram.com/madapplecider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8096197127047797788"">Google</a>",,
2023,Wood Aged Cider,Walt Cider,Barrel Aged: Red Wine,🥉 Bronze,Active,Netherlands,"<a href=""https://waltcider.nl/"">Website</a>","<a href=""https://www.facebook.com/waltcider/"">Facebook</a>","<a href=""https://www.instagram.com/waltcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=569689914999365231"">Google</a>",,
2024,Acid Led Cider,Sxollie,Golden Delicious,🏆 Trophy,Active,England,"<a href=""https://sxollie.com/"">Website</a>","<a href=""https://www.facebook.com/sxollie/"">Facebook</a>","<a href=""https://www.instagram.com/sxolliexider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10777151726289454626"">Google</a>",,
2024,Acid Led Cider,A-Factory Aomori Cidre,Sannaimruyama Yumekamosu 2023 Dry,🥈 Silver,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2024,Acid Led Cider,Cidra,Cidra Sweet,🥈 Silver,Active,Lebanon,,"<a href=""https://www.facebook.com/cidralebanon"">Facebook</a>","<a href=""https://www.instagram.com/cidralebanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14218291570320417037"">Google</a>",,
2024,Acid Led Cider,Kentish Pip,Skylark,🥈 Silver,Active,England,"<a href=""https://www.kentishpip.co.uk/"">Website</a>","<a href=""https://www.facebook.com/kentishpip"">Facebook</a>","<a href=""https://www.instagram.com/kentishpip"">Instagram</a>","<a href=""https://maps.google.com/?cid=10171179408012212368"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186311-d19116139"">TripAdvisor</a>"
2024,Acid Led Cider,Sideriet,Vassås,🥈 Silver,Active,Norway,"<a href=""https://www.sideriet.no/"">Website</a>","<a href=""https://www.facebook.com/SiderietAS/"">Facebook</a>","<a href=""https://www.instagram.com/sideriet_/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10667377439591253274"">Google</a>",,
2024,Acid Led Cider,A-Factory Aomori Cidre,Hirosaki Yoshinochou Dry,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2024,Acid Led Cider,A-Factory Aomori Cidre,Hirosaki Yoshinochou Medium,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2024,Acid Led Cider,A-Factory Aomori Cidre,Sparkling Dry,🥉 Bronze,Active,Japan,"<a href=""https://afactory-abc.com/cidre/"">Website</a>",,"<a href=""https://www.instagram.com/af_yoshinocho.cidrefactory/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2400746234436166085"">Google</a>",,
2024,Acid Led Cider,Balfour Winery,Balfour Cider,🥉 Bronze,Active,England,"<a href=""https://balfourwinery.com/"">Website</a>","<a href=""https://www.facebook.com/jakesdrinks/"">Facebook</a>","<a href=""https://www.instagram.com/balfourbeer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8755110381879088649"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1936909-d4205571"">TripAdvisor</a>"
2024,Acid Led Cider,Armada Cider 1588,Armada Cider 1588,🥉 Bronze,Active,Spain,"<a href=""https://armadacider1588.com/"">Website</a>","<a href=""https://www.facebook.com/armadacider1588"">Facebook</a>","<a href=""https://www.instagram.com/armadacider1588_official/"">Instagram</a>",,,
2024,Acid Led Cider,Cidra,Cidra Dry,🥉 Bronze,Active,Lebanon,,"<a href=""https://www.facebook.com/cidralebanon"">Facebook</a>","<a href=""https://www.instagram.com/cidralebanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14218291570320417037"">Google</a>",,
2024,Acid Led Cider,Cluver & Jack Cider Company,Cluver & Jack Cider,🥉 Bronze,Active,South Africa,"<a href=""https://www.cluverjack.com/"">Website</a>",,"<a href=""https://www.instagram.com/cluverjackcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1595491546946521207"">Google</a>",,
2024,Acid Led Cider,Cydr Dwaj Bracia,Rajska Kronselka,🥉 Bronze,Active,Poland,"<a href=""https://dwajbracia.pl/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100094619362211"">Facebook</a>","<a href=""https://www.instagram.com/cydr_dwaj_bracia"">Instagram</a>",,,
2024,Acid Led Cider,La Mordue,La Mordue Rouge,🥉 Bronze,Active,France,"<a href=""https://www.lamordue.fr/"">Website</a>","<a href=""https://www.facebook.com/ciderlamordue/"">Facebook</a>","<a href=""https://www.instagram.com/ciderlamordue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12531232480419391978"">Google</a>",,
2024,Acid Led Cider,Coles Liquor Group,Mr Finch Apple Cider,🥉 Bronze,Active,Australia,"<a href=""https://www.coles.com.au/"">Website</a>",,,,,
2024,Acid Led Cider,Sxollie,Cripps Pink,🥉 Bronze,Active,England,"<a href=""https://sxollie.com/"">Website</a>","<a href=""https://www.facebook.com/sxollie/"">Facebook</a>","<a href=""https://www.instagram.com/sxolliexider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10777151726289454626"">Google</a>",,
2024,Acid Led Cider,Sxollie,Granny Smith,🥉 Bronze,Active,England,"<a href=""https://sxollie.com/"">Website</a>","<a href=""https://www.facebook.com/sxollie/"">Facebook</a>","<a href=""https://www.instagram.com/sxolliexider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10777151726289454626"">Google</a>",,
2024,Acid Led Cider,Kentish Pip,Craftsman,🥉 Bronze,Active,England,"<a href=""https://www.kentishpip.co.uk/"">Website</a>","<a href=""https://www.facebook.com/kentishpip"">Facebook</a>","<a href=""https://www.instagram.com/kentishpip"">Instagram</a>","<a href=""https://maps.google.com/?cid=10171179408012212368"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g186311-d19116139"">TripAdvisor</a>"
2024,Acid Led Cider,Obst- & Weingut Brüggenwirth,Apfelgold Cider Orchard,🥉 Bronze,Active,Germany,"<a href=""https://brueggenwirth.de/"">Website</a>","<a href=""https://www.facebook.com/obsthofbrueggenwirth"">Facebook</a>","<a href=""https://www.instagram.com/obsthofbrueggenwirth/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5975244823985496105"">Google</a>",,
2024,Acid Led Cider,Restauracja Tabun,Renety 2023,🥉 Bronze,Active,Poland,"<a href=""https://www.restauracjatabun.pl/"">Website</a>","<a href=""https://www.facebook.com/TABUNCYDR/"">Facebook</a>","<a href=""https://www.instagram.com/tabuncydr/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13556304642115496222"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3222438-d2654599"">TripAdvisor</a>"
2024,Acid Led Cider,Terre Cartusiae,Sidro Vivace,🥉 Bronze,Active,Italy,"<a href=""https://terrecartusiae.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=61550312412145"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=11370456585342224345"">Google</a>",,
2024,Acid Led Cider,Thatchers Cider,Thatchers Katy,🥉 Bronze,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2024,Acid Led Cider,Tinston Wines & Ciders,Tinston Anatomy,🥉 Bronze,Active,England,"<a href=""https://tinstonwinecider.com/"">Website</a>","<a href=""https://www.facebook.com/tinstonwinecider/"">Facebook</a>","<a href=""https://www.instagram.com/tinstonwinecider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11983981920527513059"">Google</a>",,
2024,Flavoured Cider,Eiane Gard,Brist,🏆 Supreme Champion,Active,Norway,"<a href=""https://www.eianegard.no/"">Website</a>","<a href=""https://www.facebook.com/eianegard"">Facebook</a>","<a href=""https://www.instagram.com/eianegard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13089067596466030259"">Google</a>",,
2024,Flavoured Cider,Wild Harvest Brewing Company,L74 Craft Coffee Cider,🥇 Gold,Active,India,"<a href=""https://l74.life/"">Website</a>",,"<a href=""https://www.instagram.com/l74_ciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10553833652439506363"">Google</a>",,
2024,Flavoured Cider,Cidernations,A Brut Cider,🥈 Silver,Active,Belgium,"<a href=""https://www.cidernations.com/"">Website</a>",,"<a href=""https://www.instagram.com/cidernations/"">Instagram</a>",,,
2024,Flavoured Cider,Groupe Geloso,Cidrerie Beaupré - Blueberry,🥈 Silver,Active,Canada,"<a href=""https://groupegeloso.com/"">Website</a>","<a href=""https://www.facebook.com/groupegeloso/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=14532853692172548925"">Google</a>",,
2024,Flavoured Cider,Het Hamerstuk,Appel-Peer-Johanniter,🥈 Silver,Active,Netherlands,"<a href=""https://hethamerstuk.nl/"">Website</a>","<a href=""https://www.facebook.com/HetHamerstuk/"">Facebook</a>","<a href=""https://www.instagram.com/hethamerstuk"">Instagram</a>","<a href=""https://maps.google.com/?cid=11584128023568770529"">Google</a>",,
2024,Flavoured Cider,Het Hamerstuk,Appel-Peer-Kwee,🥈 Silver,Active,Netherlands,"<a href=""https://hethamerstuk.nl/"">Website</a>","<a href=""https://www.facebook.com/HetHamerstuk/"">Facebook</a>","<a href=""https://www.instagram.com/hethamerstuk"">Instagram</a>","<a href=""https://maps.google.com/?cid=11584128023568770529"">Google</a>",,
2024,Flavoured Cider,Napton Cidery,Recipe No5,🥈 Silver,Active,England,"<a href=""https://www.naptoncidery.co.uk/"">Website</a>","<a href=""https://www.facebook.com/naptoncidery"">Facebook</a>","<a href=""https://www.instagram.com/naptoncidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12009368832613245042"">Google</a>","<a href=""https://www.yelp.com/biz/napton-cidery-southam"">Yelp</a>","<a href=""https://www.tripadvisor.co.uk/Attraction_Review-g1763975-d12810677"">TripAdvisor</a>"
2024,Flavoured Cider,Once Upon A Tree Cider,Once Upon A Tree Medium,🥈 Silver,Active,England,"<a href=""https://haygrove-evolution.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Once-Upon-A-Tree/10150098694340377"">Facebook</a>","<a href=""https://www.instagram.com/onceuponatree/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12263515311660061269"">Google</a>",,
2024,Flavoured Cider,Sidra Somarroza,Biter Bio Somarroza,🥈 Silver,Active,Spain,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,
2024,Flavoured Cider,Brothers Drinks,Brothers Best of the Zest Cider,🥉 Bronze,Active,England,"<a href=""https://brotherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/BrothersCider"">Facebook</a>","<a href=""https://www.instagram.com/brotherscider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1454211960614674654"">Google</a>",,
2024,Flavoured Cider,Cydr Dwaj Bracia,Cortland Blanche,🥉 Bronze,Active,Poland,"<a href=""https://dwajbracia.pl/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100094619362211"">Facebook</a>","<a href=""https://www.instagram.com/cydr_dwaj_bracia"">Instagram</a>",,,
2024,Flavoured Cider,La Mordue,La Mordue IPA,🥉 Bronze,Active,France,"<a href=""https://www.lamordue.fr/"">Website</a>","<a href=""https://www.facebook.com/ciderlamordue/"">Facebook</a>","<a href=""https://www.instagram.com/ciderlamordue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12531232480419391978"">Google</a>",,
2024,Flavoured Cider,Loïc Raison,Loïc Raison Houblon,🥉 Bronze,Active,France,"<a href=""https://www.loicraison.fr/"">Website</a>","<a href=""https://www.facebook.com/CidreLoicRaison/"">Facebook</a>","<a href=""https://www.instagram.com/loicraison/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15768587504697904757"">Google</a>",,
2024,Flavoured Cider,Eiane Gard,2D,🥉 Bronze,Active,Norway,"<a href=""https://www.eianegard.no/"">Website</a>","<a href=""https://www.facebook.com/eianegard"">Facebook</a>","<a href=""https://www.instagram.com/eianegard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13089067596466030259"">Google</a>",,
2024,Flavoured Cider,Hitchcox Cider,Foxy Bramble,🥉 Bronze,Active,England,"<a href=""https://hitchcoxcider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/HitchcoxCider/"">Facebook</a>","<a href=""https://www.instagram.com/hitchcox_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6038804049112704578"">Google</a>",,
2024,Flavoured Cider,Howie's Cider,Howie's Cider Peach,🥉 Bronze,Active,England,,,"<a href=""https://www.instagram.com/howiescider/"">Instagram</a>",,,
2024,Flavoured Cider,Kelterei Heil,Cooper's Dry Hopped,🥉 Bronze,Active,Germany,"<a href=""https://kelterei-heil.de/"">Website</a>","<a href=""https://www.facebook.com/keltereiheil/"">Facebook</a>","<a href=""https://www.instagram.com/keltereiheil"">Instagram</a>","<a href=""https://maps.google.com/?cid=18431477139160593371"">Google</a>",,
2024,Flavoured Cider,Once Upon A Tree Cider,Apple & Elderflower Cider,🥉 Bronze,Active,England,"<a href=""https://haygrove-evolution.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Once-Upon-A-Tree/10150098694340377"">Facebook</a>","<a href=""https://www.instagram.com/onceuponatree/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12263515311660061269"">Google</a>",,
2024,Flavoured Cider,Tālava,Apple Cider with Passion Fruit,🥉 Bronze,Active,Latvia,"<a href=""https://www.talava.lv/"">Website</a>","<a href=""https://www.facebook.com/talavassidrs"">Facebook</a>","<a href=""https://www.instagram.com/talavas_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16414834196985036378"">Google</a>",,
2024,Flavoured Cider,Cotswold Cider Company,Blow Horn Spiced Cider,🥉 Bronze,Active,England,"<a href=""https://www.cotswoldciderco.com/"">Website</a>","<a href=""https://www.facebook.com/CotswoldCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/cotswoldciderco/"">Instagram</a>",,,
2024,Flavoured Cider,Wild Harvest Brewing Company,L74 Craft Citrus Cider,🥉 Bronze,Active,India,"<a href=""https://l74.life/"">Website</a>",,"<a href=""https://www.instagram.com/l74_ciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10553833652439506363"">Google</a>",,
2024,Ice Cider,Sidra Laberinto Patagonia,Patagonian Ice Cider,🥈 Silver,Active,Argentina,,"<a href=""https://www.facebook.com/sidrerialaberinto"">Facebook</a>","<a href=""https://www.instagram.com/sidralaberinto/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12513681061761649729"">Google</a>",,
2024,Ice Cider,Restauracja Tabun,Tabun Cydr Lodowy 2020,🥈 Silver,Active,Poland,"<a href=""https://www.restauracjatabun.pl/"">Website</a>","<a href=""https://www.facebook.com/TABUNCYDR/"">Facebook</a>","<a href=""https://www.instagram.com/tabuncydr/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13556304642115496222"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3222438-d2654599"">TripAdvisor</a>"
2024,Ice Cider,Restauracja Tabun,Tabun Lodowy 2020,🥈 Silver,Active,Poland,"<a href=""https://www.restauracjatabun.pl/"">Website</a>","<a href=""https://www.facebook.com/TABUNCYDR/"">Facebook</a>","<a href=""https://www.instagram.com/tabuncydr/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13556304642115496222"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g3222438-d2654599"">TripAdvisor</a>"
2024,Ice Cider,Veinimäe,Veinimäe Jääsiider,🥈 Silver,Active,Estonia,"<a href=""https://veinimae.ee/"">Website</a>","<a href=""https://www.facebook.com/veinimae"">Facebook</a>","<a href=""https://www.instagram.com/veinimae/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8886313303772913711"">Google</a>",,
2024,Ice Cider,Neige,Neige,🥉 Bronze,Active,Canada,"<a href=""https://neige.co/"">Website</a>","<a href=""https://www.facebook.com/NEIGE.CO"">Facebook</a>","<a href=""https://www.instagram.com/neige_co"">Instagram</a>",,,
2024,Low and No Alcohol Cider,Cotswold Cider Company,Crafty Nectar 0.5,🏆 Trophy,Active,England,"<a href=""https://www.cotswoldciderco.com/"">Website</a>","<a href=""https://www.facebook.com/CotswoldCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/cotswoldciderco/"">Instagram</a>",,,
2024,Low and No Alcohol Cider,Cidentro Cider House,Cidentro Zero Point 5,🥉 Bronze,Active,England,"<a href=""https://www.cidentro.co.uk/"">Website</a>","<a href=""https://www.facebook.com/Cidentro/"">Facebook</a>","<a href=""https://www.instagram.com/cidentro_cider_house/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5581663823600674011"">Google</a>",,
2024,Low and No Alcohol Cider,Thatchers Cider,Thatchers Zero,🥉 Bronze,Active,England,"<a href=""https://www.thatcherscider.co.uk/"">Website</a>","<a href=""https://www.facebook.com/ThatchersCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/thatcherscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15191093037076298219"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g4412909-d11019728"">TripAdvisor</a>"
2024,Low and No Alcohol Cider,Cotswold Cider Company,Phantom Of The Orchard,🥉 Bronze,Active,England,"<a href=""https://www.cotswoldciderco.com/"">Website</a>","<a href=""https://www.facebook.com/CotswoldCiderCompany"">Facebook</a>","<a href=""https://www.instagram.com/cotswoldciderco/"">Instagram</a>",,,
